Date;Open;High;Low;Close;Volume;market_cap;total_volume;Value - Hrate;Value - Uadresses;google_trends
16/09/2017;3739.7000;3940.0000;3611.0000;3716.3999;8378.2223;443888332.34956;234360000.0;8256400.8511;637364;21
17/09/2017;3716.3999;3821.8000;3525.5000;3719.0000;4515.4831;444591877.52434;118935000.0;7751843.02132;486762;15
18/09/2017;3718.8000;4135.0000;3710.0000;4091.5000;7398.9283;443193636.79962;214669000.0;8072925.27664;433778;15
19/09/2017;4093.7000;4113.0000;3863.0000;3911.0000;7331.0252;443158238.30026;163402000.0;6965995.45168;481944;15
20/09/2017;3912.3000;4059.0000;3821.3999;3863.1001;4828.3959;441591412.222338;137452000.0;8556655.83041;578178;15
21/09/2017;3863.1001;3916.8999;3578.0000;3623.8999;7093.6781;445507813.69528;231878000.0;6417491.87281;480582;15
22/09/2017;3623.8999;3763.5000;3525.1001;3606.8000;5016.9007;444649400.0858;164925000.0;9653662.98815;533108;15
23/09/2017;3599.7000;3830.3000;3570.1001;3789.0000;4144.0487;442852921.23908;117402000.0;7624199.74632;515183;15
24/09/2017;3789.5000;3792.8999;3635.1001;3672.7000;2723.6117;444423729.63043;91704300.0;9105159.40928;427804;12
25/09/2017;3670.0000;3976.8999;3670.0000;3924.0000;5156.3863;442764424.99168;160605000.0;7953301.89365;383448;12
26/09/2017;3922.7000;3970.0000;3850.0000;3885.8999;4312.7806;427894442.2604;104531000.0;6856294.7359;505248;12
27/09/2017;3886.3000;4240.0000;3870.1001;4213.7998;6850.5484;428488057.98448;200757000.0;7569349.38844;544621;12
28/09/2017;4213.8999;4285.0000;4130.0000;4190.0000;5769.8169;426695680.147096;232811000.0;8063002.60942;548154;12
29/09/2017;4195.3999;4224.7998;4025.0000;4157.1001;4264.4133;438276703.44816;205556000.0;9708513.34604;561792;12
30/09/2017;4162.6001;4368.0000;4151.2002;4344.0000;3565.2594;435686576.294488;116561000.0;9269710.48294;569237;12
01/10/2017;4343.8999;4391.0000;4250.0000;4383.7002;2721.3858;436468042.385224;103305000.0;7569349.38844;467807;13
02/10/2017;4387.8999;4467.5000;4365.2002;4401.7002;3475.8709;437459298.03052;126736000.0;7130546.52534;416589;13
03/10/2017;4401.6001;4430.2998;4240.0000;4309.0000;5346.3748;438049331.15272;137141000.0;8380132.03961;606137;13
04/10/2017;4312.8999;4352.8999;4189.1001;4223.6001;3742.4587;437363144.48468;115319000.0;10223761.0883;591541;13
05/10/2017;4222.2998;4372.0000;4154.8999;4324.2002;3422.4085;437100907.54148;119445000.0;7486251.28872;496067;13
06/10/2017;4319.6001;4422.1001;4300.1001;4363.1001;3102.3235;437468039.26196;91708500.0;6983443.36634;552622;13
07/10/2017;4363.1001;4440.0000;4318.5000;4432.0000;2320.4639;436584742.819493;89614700.0;8882939.96199;609682;13
08/10/2017;4423.2002;4615.1001;4407.1001;4592.0000;4105.5172;436335617.720603;123248000.0;8827072.41506;505784;18
09/10/2017;4594.3999;4875.0000;4555.0000;4772.1001;5241.1823;437188324.85733;178558000.0;10167893.5414;496285;18
10/10/2017;4774.8999;4919.0000;4712.3999;4748.5000;5679.1799;437065947.61577;137436000.0;8994675.05585;585027;18
11/10/2017;4745.3999;4878.0000;4710.2002;4822.6001;3619.2746;436143310.626723;86063600.0;8938807.50892;613363;18
12/10/2017;4824.2002;5430.0000;4812.2002;5429.7002;7950.6666;436865336.351927;214883000.0;7765589.02337;604454;18
13/10/2017;5429.7998;5854.3999;5380.1001;5640.0000;9222.1443;437393743.79852;321360000.0;8547734.68041;588009;18
14/10/2017;5626.7002;5800.0000;5556.1001;5800.0000;3019.9465;438346638.33038;137961000.0;7597986.38258;660223;18
15/10/2017;5800.0000;5840.3999;5462.1001;5680.0000;4536.3862;436749614.962622;213006000.0;7877324.11724;594481;19
16/10/2017;5673.2002;5776.6001;5550.0000;5738.7998;3134.6207;436310367.977237;204073000.0;11601113.0653;578160;19
17/10/2017;5738.7002;5759.8999;5535.1001;5606.5000;3462.5535;438302932.16268;216322000.0;10351762.4275;643456;19
18/10/2017;5606.5000;5630.0000;5132.2998;5579.3999;6192.7896;437341396.47328;254134000.0;9756833.55236;670954;19
19/10/2017;5590.0000;5731.2998;5534.0000;5695.2998;3450.4590;437634227.79687;153068000.0;8983426.01467;646477;19
20/10/2017;5703.1001;6050.0000;5620.0000;5999.0000;4449.0333;438044960.537;185039000.0;10589733.9776;692404;19
21/10/2017;5990.2002;6180.0000;5920.8999;6043.0000;4430.9565;437703646.91549;171841000.0;10649226.8651;644654;19
22/10/2017;6039.7998;6090.7998;5750.1001;5997.6001;3153.6741;437786688.53722;166575000.0;9102411.7897;606416;20
23/10/2017;5987.5000;6054.0000;5700.1001;5902.7998;4732.9646;435320352.371839;201830000.0;10827705.5276;573796;20
24/10/2017;5902.6001;5910.0000;5511.0000;5545.5000;5791.6319;436836080.498995;258705000.0;10173283.765;640545;20
25/10/2017;5545.5000;5777.7002;5400.0000;5762.7998;4900.5905;438010090.81739;170207000.0;9935312.2149;716443;20
26/10/2017;5761.0000;5994.8999;5707.6001;5890.6001;3863.2621;436764902.128107;150409000.0;11006184.1902;636240;20
27/10/2017;5891.2002;5994.0000;5710.0000;5793.7998;3109.0864;437385092.63358;144483000.0;12999790.287;555497;20
28/10/2017;5794.0000;5887.6001;5687.0000;5750.0000;2051.0648;437857119.23394;120270000.0;7510989.94359;552374;20
29/10/2017;5750.0000;6209.8999;5684.7002;6130.0000;4183.9705;452055790.198329;616456000.0;6138789.85775;440621;26
30/10/2017;6135.7998;6232.3999;6032.7998;6124.5000;2817.1366;451082049.367611;170149000.0;11122042.8011;666706;26
31/10/2017;6124.5000;6444.6001;6080.0000;6430.5000;3950.1462;451492973.422914;183224000.0;10616495.401;672642;26
01/11/2017;6442.2998;6749.0000;6362.0000;6741.8999;5055.9789;451205462.202702;243987000.0;9966505.88669;611373;26
02/11/2017;6741.7998;7289.0000;6710.7998;7007.2998;7346.3742;452644826.55043;427596000.0;7872095.22934;733878;26
03/11/2017;7020.2998;7449.0000;6894.1001;7160.0000;4840.0425;488532593.23434;360474000.0;10833158.5725;704944;26
04/11/2017;7160.0000;7480.0000;6934.1001;7369.8999;2705.0350;496398578.68491;285698000.0;8594305.80084;670928;26
05/11/2017;7366.5000;7575.0000;7297.0000;7380.0000;2604.5885;493654560.186392;235626000.0;9388737.42949;588058;27
06/11/2017;7374.7002;7449.0000;6920.0000;6969.0000;4961.1920;496502331.63498;307960000.0;10183169.0581;555458;27
07/11/2017;6970.2998;7273.1001;6942.0000;7128.1001;2974.5377;515372524.25085;256088000.0;9605400.60094;608650;27
08/11/2017;7128.1001;7788.0000;7097.0000;7463.5000;6190.6126;499758198.02051;525874000.0;11266484.9154;714349;27
09/11/2017;7460.0000;7470.0000;7104.0000;7152.3999;5067.2353;537388871.18541;364325000.0;10399832.2296;646100;27
10/11/2017;7155.0000;7400.0000;6415.0000;6583.0000;8899.1394;565364649.45077;750882000.0;11049821.7439;727945;27
11/11/2017;6567.1001;6800.0000;6200.0000;6330.0000;6931.8992;597346828.01851;754936000.0;8139094.74496;619943;27
12/11/2017;6330.0000;6500.0000;5464.0000;5880.0000;14495.1237;598321089.15239;1444590000.0;5426063.16331;455431;28
13/11/2017;5840.0000;6870.0000;5800.0000;6528.0000;7537.0326;599946432.95736;773200000.0;5426063.16331;467890;28
14/11/2017;6534.0000;6779.2002;6528.0000;6660.6001;4351.5816;597380274.62712;430488000.0;9495610.53579;694828;28
15/11/2017;6660.6001;7300.0000;6660.6001;7260.0000;7650.8584;596911000.30284;449388000.0;8681701.06129;604054;28
16/11/2017;7260.0000;7790.0000;7085.2002;7750.7002;8575.1639;609862457.282624;641835000.0;10309520.0103;709142;28
17/11/2017;7755.7002;7950.0000;7520.2002;7695.7002;5630.4479;645434971.8904;642643000.0;10309520.0103;677301;28
18/11/2017;7691.8999;7849.8999;7426.8999;7786.0000;2972.0392;645498058.686;587559000.0;11326906.8534;684253;28
19/11/2017;7790.5000;8000.0000;7670.0000;8000.0000;2708.7743;675398808.7712;485250000.0;9224307.37762;614839;26
20/11/2017;8000.0000;8274.4004;7909.6001;8234.0996;2650.7085;674246640.39239;432169000.0;10852126.3266;603429;26
21/11/2017;8220.7998;8350.0000;7785.3999;8113.1001;4807.6062;673371208.41388;628997000.0;11869513.1697;734768;26
22/11/2017;8100.7998;8300.0000;8025.3999;8250.5996;2821.8160;673597997.26876;498986000.0;11733861.5907;753813;26
23/11/2017;8251.5000;8290.0000;8030.0000;8030.0000;3096.8172;675338061.7565;722394000.0;8342572.11359;673818;26
24/11/2017;8028.7002;8277.7002;7850.0000;8173.1001;4049.8202;677025478.8315;854885000.0;10648648.958;747161;26
25/11/2017;8174.1001;8697.0996;8100.0000;8690.0000;2680.8533;678652148.8918;656963000.0;9977010.84138;698358;26
26/11/2017;8691.7998;9388.0000;8691.7998;9174.2998;3192.0321;684545632.63541;620033000.0;10445729.4715;697525;60
27/11/2017;9174.2998;9654.7002;9155.5996;9580.0000;3131.8053;676554013.42165;786586000.0;10244850.0586;712606;60
28/11/2017;9597.7002;9885.2002;9411.0000;9800.0000;2475.9041;675352570.66823;796116000.0;11383166.7318;829650;60
29/11/2017;9820.0000;11379.7998;9000.2002;9795.7998;9958.7305;753155768.99724;1663310000.0;10445729.4715;816744;60
30/11/2017;9773.0996;10680.0996;9220.7998;10088.5000;6997.1112;770817102.3972;1060180000.0;11584046.1447;903004;60
01/12/2017;10087.7998;10961.2002;9450.0000;10896.0996;4676.8141;770465654.41712;750154000.0;11182287.3189;851419;60
02/12/2017;10887.0996;11198.5996;10673.0000;10901.0000;2623.4037;813716975.598588;680812000.0;12253644.1877;869274;60
03/12/2017;10901.0000;11777.0000;10701.5996;11235.0996;4153.4873;808849965.874896;944752000.0;10780528.493;683882;82
04/12/2017;11242.0000;11663.9004;11006.2998;11638.0000;3476.4723;815458158.70596;665302000.0;11784925.5576;762992;82
05/12/2017;11638.0000;11850.0000;11502.2002;11736.2002;3195.8567;815938428.94128;816358000.0;12119724.5791;885109;82
06/12/2017;11723.4004;13850.0000;11723.4004;13737.7002;5197.7545;821587709.3364;1172130000.0;11918845.1662;891235;82
07/12/2017;13733.4004;15958.0000;13699.0000;15899.0000;7755.7522;839414689.2576;1669770000.0;14867776.0589;978251;82
08/12/2017;15899.0000;16986.0000;14201.5996;15921.9004;4718.3859;828303352.4574;1994670000.0;11941671.1962;869098;82
09/12/2017;15921.9004;16100.0000;13200.0000;14682.9004;3770.6136;829044108.24408;1599660000.0;12337090.7723;902011;82
10/12/2017;14682.9004;15700.0000;13000.0000;14850.2998;4467.8538;827578877.01768;1646740000.0;13760601.246;877574;76
11/12/2017;14850.0000;17423.0000;14850.0000;16578.0000;4505.5274;847994833.6236;1533750000.0;12969762.0939;739391;76
12/12/2017;16568.0996;17390.0996;16300.0000;16889.3008;3333.1671;901154972.79288;2245970000.0;13523349.5004;867654;76
13/12/2017;16894.3008;17199.9004;15717.0000;16150.0996;3288.3505;906317625.59208;2204870000.0;12337090.7723;867771;76
14/12/2017;16135.2998;16698.5000;15825.7002;16376.0996;2915.6918;975026426.11416;2326850000.0;14709608.2285;958476;76
15/12/2017;16376.5996;17950.0000;16323.2998;17500.0000;3611.7814;1035362386.26192;2045460000.0;14630524.3133;1072861;76
16/12/2017;17500.0000;19500.0000;17343.0000;19356.9004;2758.7415;1127398787.93652;1588870000.0;13365181.67;942513;76
17/12/2017;19356.9004;19660.0000;18567.0996;18920.5996;3274.9691;1130923692.58272;1935000000.0;13523349.5004;819304;87
18/12/2017;18920.8008;19289.0000;18298.5000;18833.0996;3388.9077;1134907394.3416;2513940000.0;14630524.3133;877464;87
19/12/2017;18832.8008;18946.8008;16723.5000;17600.5000;4451.9052;1186948145.3469;3071790000.0;16946489.2357;922523;87
20/12/2017;17593.5000;17724.5000;15501.2002;16220.7002;6042.2527;1169716348.4943;3755010000.0;13035760.9505;887697;87
21/12/2017;16217.7002;16950.0000;14315.0000;15180.0000;4131.3758;1228224344.44384;3083450000.0;12663310.6376;853863;87
22/12/2017;15184.2998;15442.2998;11205.0000;13874.0996;11076.1078;1261149312.73795;4686080000.0;12290860.3248;840739;87
23/12/2017;13899.7998;15600.0000;13499.9004;14560.9004;3831.4785;1281430508.524;2377950000.0;14432449.6238;890731;87
24/12/2017;14569.4004;14841.7998;12500.0000;13760.0000;3621.1017;1253658060.2404;2634840000.0;12942648.3723;729637;59
25/12/2017;13760.0000;14512.0000;13030.0000;13865.0000;2454.5019;1231842071.25973;1709740000.0;14153111.8891;652209;59
26/12/2017;13870.0000;16249.0000;13763.0000;15814.5000;3622.5331;1223510336.77465;1850150000.0;12570198.0594;565074;59
27/12/2017;15813.2998;16555.1992;14624.0000;15445.9004;3771.6584;1222596769.3969;1940640000.0;13221986.107;605853;59
28/12/2017;15444.2998;15550.0000;13732.5000;14548.7998;5020.6257;1280149371.34987;2201500000.0;14525562.202;749191;59
29/12/2017;14566.0996;15198.5000;14250.0000;14400.7998;3219.8921;1372549809.86862;1932680000.0;13873774.1545;741488;59
30/12/2017;14400.7998;14438.7998;12132.4004;12600.0000;4404.2834;1393290051.79754;2713290000.0;15363575.406;838925;59
31/12/2017;12600.0000;14299.0000;12500.0000;13990.0000;2210.3842;1384972065.58858;1929950000.0;13687548.998;815099;45
01/01/2018;13971.0996;14442.9004;13050.0000;13506.0996;2226.3725;1380279517.44767;1681610000.0;15177350.2495;678712;45
02/01/2018;13506.0996;15300.0000;13088.7998;14882.0000;3228.2137;1373452749.16104;2632020000.0;14975580.9597;593282;45
03/01/2018;14882.0000;15599.7002;14701.9004;15185.7002;2740.6531;1389678294.62786;2461680000.0;16415540.6674;850801;45
04/01/2018;15186.7002;15500.0996;14417.0996;15266.5996;3497.9002;1472112403.15338;3203460000.0;15071578.2735;937530;45
05/01/2018;15266.5996;17000.0000;14961.0000;16990.0000;3728.5898;1467642069.599715;3096040000.0;16127548.7258;1054711;45
06/01/2018;16988.3008;17245.0000;16167.5000;17088.0000;2126.6375;1480612643.30961;2622980000.0;13727615.8797;888402;45
07/01/2018;17083.5000;17100.0000;15665.0000;16128.4004;2270.3585;1470042396.48321;2345900000.0;16127548.7258;889098;45
08/01/2018;16116.9004;16130.0996;13500.0000;15022.5996;3925.0646;1486176703.79184;3798580000.0;15551564.8428;910004;45
09/01/2018;15016.9004;15440.7002;14230.7002;14516.5996;2991.7372;1474241133.41703;2761970000.0;15935554.0981;895996;45
10/01/2018;14508.5000;14979.0000;13525.0000;14937.5996;3993.3698;1471466443.6251;3152380000.0;15743559.4704;919149;45
11/01/2018;14907.0000;15055.0000;12848.0000;13647.9004;1991.7918;1477133270.39592;3832640000.0;15935554.0981;876989;45
12/01/2018;13503.0000;13503.0000;13503.0000;13503.0000;0.0090;1473800706.46593;2683030000.0;18527481.5719;822010;45
13/01/2018;14101.0000;17200.0000;13266.3000;14400.0000;1180.5498;1471481124.52347;2764200000.0;17087521.8643;747265;45
14/01/2018;14396.2998;14500.0000;13209.6000;13711.2002;2430.5166;1493076726.02574;2952650000.0;16501289.1138;652049;55
15/01/2018;13711.0996;14438.9004;13429.8232;13608.2998;3533.0850;1479012425.38728;2554490000.0;17165770.5546;592041;55
16/01/2018;13606.9004;13633.0996;10111.0000;11533.2002;10021.9238;1667199879.47805;5541320000.0;16612036.0206;670839;55
17/01/2018;11533.9004;11968.9004;9225.0000;11185.0000;11353.5900;1651892740.29247;5611060000.0;17608758.1818;737398;55
18/01/2018;11191.0000;12262.2998;10750.0000;11286.0000;7722.0930;1653834449.28007;4270310000.0;18494733.4362;768381;55
19/01/2018;11286.0996;12040.0000;11036.4004;11598.0996;5520.7343;1627071227.06765;2879550000.0;19159214.877;744189;55
20/01/2018;11599.0000;13079.5996;11539.0996;12845.9004;4920.5802;1623851226.32988;2935940000.0;18273239.6226;578406;55
21/01/2018;12845.5996;12845.7998;11146.0000;11556.0000;4677.5631;1622945095.469;3298380000.0;19712949.4111;559711;36
22/01/2018;11588.5996;11968.5000;10000.0000;10811.2998;5133.1069;1606354810.260781;3254440000.0;20709671.5723;522861;36
23/01/2018;10811.2998;11456.0000;10001.0000;10849.9004;5067.1828;1629643991.47622;3128360000.0;18494733.4362;574420;36
24/01/2018;10850.0000;11500.0000;10529.0000;11419.7998;4225.9349;1625954744.39978;2618370000.0;19602202.5043;547568;36
25/01/2018;11419.7998;11760.0996;10899.0000;11159.2998;4648.4483;1616581144.262141;2582940000.0;19491455.5975;576212;36
26/01/2018;11156.0996;11634.2002;10320.0000;11080.7998;7680.8857;1605304669.316654;2950310000.0;20445148.5648;539581;36
27/01/2018;11080.0000;11595.0000;10850.0000;11386.0000;5943.5384;1610901645.473411;2010950000.0;20056949.5414;514621;36
28/01/2018;11380.2002;11932.7002;11100.0000;11629.9004;5972.0843;2252858690.033376;2540410000.0;20315748.8903;541699;39
29/01/2018;11633.9004;11708.2998;11015.0000;11150.0000;4564.6900;2269639107.04296;2037230000.0;20445148.5648;492738;39
30/01/2018;11149.9004;11200.0000;9750.2998;9979.7998;10691.8994;2266183243.262952;2026820000.0;19151151.8202;532630;39
31/01/2018;9985.0000;10331.0000;9513.0996;10101.5996;8868.3088;2224566037.382556;3096270000.0;21609745.6349;531440;39
01/02/2018;10105.5000;10180.9004;8525.2998;9037.5996;14776.4141;2201862496.650726;2662360000.0;15139761.9119;481100;39
02/02/2018;9043.0000;9155.0000;7606.0000;8772.5996;18572.4775;2169643006.341678;3483370000.0;20703947.9137;591550;39
03/02/2018;8770.0000;9463.7002;8022.8999;9167.9004;8118.5089;2193721155.581718;4799090000.0;21739145.3094;551198;39
04/02/2018;9178.0000;9346.0000;7751.2002;8130.2002;8207.3898;2215748449.568808;2492940000.0;20445148.5648;436196;44
05/02/2018;8146.7998;8349.2998;6530.0000;6843.7002;20676.9514;2208046102.380972;2509000000.0;23033142.054;396694;44
06/02/2018;6843.7998;7950.0000;5850.0000;7677.0000;28799.3601;2240775535.07724;3937090000.0;23938939.7752;486553;44
07/02/2018;7676.1001;8644.0996;7125.1001;7559.0000;15778.7154;2207205806.012466;6266930000.0;24293141.3193;589896;44
08/02/2018;7552.3999;8638.4004;7543.0000;8231.0000;11216.6980;2216289431.927424;3352860000.0;20149017.2119;489402;44
09/02/2018;8239.7002;8749.9004;7750.0000;8680.0996;10628.3910;2256871977.38688;2495780000.0;18720008.899;398607;44
10/02/2018;8680.9004;9080.0000;8139.3999;8555.7002;10633.6512;2220887781.97566;1621940000.0;19291612.2242;462086;44
11/02/2018;8554.0000;8555.4004;7842.0000;8056.1001;8492.7713;2229312917.06886;2632410000.0;20434818.8745;421547;27
12/02/2018;8063.7998;8988.0000;8059.8999;8906.2998;7894.1370;2231929143.22938;2427580000.0;21578025.5248;368624;27
13/02/2018;8897.5996;8933.7002;8385.0000;8517.7002;6411.5346;2220377839.58844;2463490000.0;23721537.9942;437380;27
14/02/2018;8520.0000;9520.5996;8519.4004;9489.7002;7551.9965;2225255549.37924;2249290000.0;23435736.3316;414749;27
15/02/2018;9475.7002;10247.0000;9330.0996;10037.0000;9682.2424;2211790853.215818;3041180000.0;25579248.8009;450367;27
16/02/2018;10044.4004;10325.0996;9689.0000;10188.5000;6618.3186;2219624011.71168;3297560000.0;18720008.899;475029;27
17/02/2018;10188.5000;11131.9004;10056.7002;11100.0000;7380.9378;2222129380.8315;2617050000.0;22435430.5125;422415;27
18/02/2018;11100.0000;11308.7998;10205.0000;10430.0000;9183.5352;2230953601.27122;2756700000.0;21292223.8622;401860;23
19/02/2018;10430.0000;11269.5000;10371.0000;11165.0996;5688.9013;2224435207.27806;3140400000.0;23149934.669;378869;23
20/02/2018;11165.0996;11790.0996;11078.0000;11242.2998;9323.9435;2216613134.486268;2556800000.0;23149934.669;436341;23
21/02/2018;11231.2002;11300.0000;10236.2002;10468.0996;14340.4962;2218471098.4884;2960120000.0;21079198.6661;455116;23
22/02/2018;10477.2002;10976.0000;9712.0000;9840.2002;13980.6943;2219978754.24192;2911040000.0;25265138.8267;459675;23
23/02/2018;9842.0000;10438.5996;9550.9004;10157.7002;11254.2813;2224213493.19666;2928040000.0;22275181.5691;499533;23
24/02/2018;10147.9004;10578.7002;9363.0000;9688.0000;9604.0186;2212254235.645944;2817600000.0;22125683.7062;424502;23
25/02/2018;9688.0000;9887.0996;9310.0996;9580.0000;7456.2258;2230332801.8433;2418680000.0;21677190.1176;355221;18
26/02/2018;9580.0000;10471.0000;9386.7002;10322.0996;9117.0626;2228315203.70256;1978000000.0;25564134.5525;355805;18
27/02/2018;10326.7998;10878.9004;10123.7002;10551.0000;7363.3344;2219801382.9768;2383900000.0;21079198.6661;435989;18
28/02/2018;10569.0000;11081.4004;10260.0996;10310.0000;8552.4778;2214462507.896688;2475340000.0;23919658.0608;494787;18
01/03/2018;10309.0000;11079.2998;10130.0000;10920.0000;7852.1741;2221331210.13846;2396490000.0;23172168.7464;469400;18
02/03/2018;10920.0000;11190.0000;10778.7998;11031.2998;5738.5314;2218537612.71282;2297490000.0;24667147.3752;514904;18
03/03/2018;11031.2998;11528.9004;11031.2998;11428.0000;4944.4478;2214677570.555646;2180070000.0;23321666.6093;524246;18
04/03/2018;11429.9004;11539.0000;11062.0996;11512.0996;4149.2535;2219867897.20122;2187790000.0;26909615.3184;416966;19
05/03/2018;11503.0996;11666.4004;11400.7998;11433.9004;4954.2526;2209485026.769258;2092290000.0;22125683.7062;383191;19
